Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl
691,70.04995836802665,4426,4,4,3,6,5,147.0,4,3,4,3,4,6,697,1,0,151,848,5,848,0,0,848,1,0,1,0,1,1,4,7,1,3,2,2,3,3,3,149,0,0,0,0,0,0,0,0,5,141000,11.856522261533735,1845,4,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
693,42.0,26178,3,4,2,7,5,293.0,4,3,4,3,4,6,965,1,0,245,1210,5,1238,1281,0,2519,1,0,2,1,4,1,4,7,2,4,2,2,3,3,3,320,27,0,0,0,0,0,0,0,4,335000,12.721888795877376,4076,17,16,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
694,60.0,5400,4,4,1,5,6,0.0,3,3,3,3,1,1,0,1,0,1073,1073,5,1073,0,0,1073,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,112,0,0,0,0,0,0,12,108480,11.59433032142082,2258,85,38,1,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
695,51.0,6120,4,4,3,5,6,0.0,3,2,3,3,1,1,0,1,0,927,927,3,1067,472,0,1539,0,0,1,1,3,1,3,7,0,0,1,2,3,3,3,112,0,0,0,0,0,0,3,0,4,141500,11.860062063178267,2578,73,59,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
696,54.0,13811,3,4,3,6,6,72.0,3,3,4,4,1,6,980,2,40,92,1112,4,1137,0,0,1137,1,0,2,0,2,1,4,7,1,3,1,2,3,3,3,125,0,0,0,0,0,0,0,0,7,176000,12.07824495582233,2374,19,19,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
697,50.0,6000,4,4,3,5,7,0.0,3,3,3,3,1,2,616,1,0,0,616,4,616,0,0,616,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,129,0,0,0,0,0,0,6,89000,11.39640288460621,1361,85,56,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
698,57.0,6420,3,4,3,5,7,0.0,3,3,5,4,2,2,210,5,551,219,980,2,1148,0,0,1148,0,1,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,9,123500,11.72400453218338,2128,54,54,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
699,65.0,8450,4,4,3,5,8,0.0,3,4,3,3,1,6,553,4,117,224,894,5,894,0,0,894,1,0,1,0,3,1,3,7,1,4,1,1,3,3,3,416,144,0,0,0,0,0,3,0,4,138500,11.83863282480007,2348,45,1,1,0,0,0,0,0,1,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
700,59.0,4282,2,4,3,7,5,0.0,4,3,4,3,2,6,16,1,0,1375,1391,5,1391,0,0,1391,0,0,2,0,2,1,4,7,0,0,2,2,3,3,3,156,158,0,0,0,0,0,0,0,7,196000,12.185875040240456,3096,4,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
701,85.0,14331,4,4,3,8,5,630.0,4,3,5,3,4,6,1274,1,0,526,1800,5,1800,0,0,1800,1,0,2,0,3,1,4,7,1,4,3,3,3,3,3,270,78,0,0,0,0,0,0,0,5,312500,12.652362948153474,3948,4,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
702,80.0,9600,4,4,3,7,5,168.0,3,3,3,3,1,1,0,1,0,1164,1164,3,1164,0,0,1164,0,0,1,1,3,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,7,140000,11.849404844423074,2328,37,37,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
703,82.0,12438,3,4,3,8,5,466.0,5,3,5,4,1,1,0,1,0,1234,1234,5,1264,1312,0,2576,0,0,2,1,4,1,5,7,1,4,3,3,3,3,3,324,100,0,0,0,0,0,0,0,7,361919,12.799178471909892,4234,0,0,0,0,0,0,0,0,0,1,1,2.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
704,76.0,7630,4,4,3,5,9,0.0,3,4,4,3,1,1,0,1,0,360,360,4,1032,780,0,1812,0,0,2,0,4,2,4,7,1,1,1,2,3,3,1,344,0,40,0,0,0,0,3,0,5,140000,11.849404844423074,2556,110,14,1,0,0,0,0,1,0,1,1,2.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
705,70.0,8400,4,4,3,7,5,109.0,4,3,4,3,3,6,712,1,0,761,1473,5,1484,0,0,1484,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,0,35,0,144,0,0,0,0,0,5,213000,12.269052139516225,3136,6,5,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
706,70.0,5600,4,4,3,4,5,0.0,2,2,0,0,0,0,0,0,0,0,0,2,372,720,0,1092,0,0,2,0,3,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500,7,55000,10.915106645867503,1092,80,60,1,0,1,0,0,0,0,1,1,2.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
707,70.04995836802665,115149,2,4,1,7,5,351.0,3,3,4,3,4,6,1219,1,0,424,1643,3,1824,0,0,1824,1,0,2,0,2,1,4,7,2,3,1,2,3,3,3,380,48,0,0,0,0,0,0,0,6,302000,12.618185607609805,3895,36,5,1,0,0,1,0,0,0,1,1,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
708,48.0,6240,4,4,3,8,5,176.0,4,3,4,3,1,6,863,1,0,461,1324,5,1324,0,0,1324,1,0,2,0,2,1,4,7,1,4,3,2,3,3,3,192,38,0,0,0,0,0,0,0,12,254000,12.445093483000798,2878,3,3,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
709,65.0,9018,3,4,3,7,5,0.0,4,3,4,3,3,1,0,1,0,728,728,5,728,728,0,1456,0,0,2,1,3,1,4,7,1,4,3,2,3,3,3,100,24,0,0,0,0,0,0,0,7,179540,12.09815887308463,2308,0,0,0,0,0,0,0,0,0,1,1,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
710,70.04995836802665,7162,3,4,3,5,7,41.0,3,3,3,3,1,1,0,1,0,876,876,3,904,0,0,904,0,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,3,0,12,109900,11.60733523953139,1780,42,42,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
711,56.0,4130,3,4,3,3,6,0.0,4,3,3,3,1,1,0,1,0,270,270,4,729,0,0,729,0,0,1,0,2,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,52000,10.859018228147889,999,73,5,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
712,66.0,8712,4,4,2,4,7,0.0,3,3,3,3,2,1,0,1,0,859,859,4,859,319,0,1178,0,0,1,0,2,1,3,7,0,0,2,1,3,3,1,68,0,98,0,0,0,0,0,0,1,102776,11.54031687156214,2203,110,60,1,0,0,1,0,0,0,1,1,1.5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
713,40.0,4671,3,4,3,8,5,0.0,4,3,4,3,2,6,767,1,0,461,1228,4,1228,0,0,1228,1,0,2,0,2,1,4,7,1,4,3,2,3,3,3,168,120,0,0,0,0,0,0,0,10,189000,12.149507585033072,2744,20,19,1,0,0,1,0,0,0,1,1,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
714,60.0,9873,4,4,3,4,5,160.0,3,3,3,3,3,5,789,1,0,171,960,3,960,0,0,960,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,288,0,0,0,0,0,0,0,5,129000,11.767575435251748,2208,36,36,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
715,70.04995836802665,13517,3,4,3,6,8,289.0,4,3,3,3,1,6,533,1,0,192,725,5,725,754,0,1479,0,0,2,1,3,1,4,7,0,0,2,2,3,3,3,0,44,0,0,0,0,0,0,0,3,130500,11.779136168550774,2248,34,5,1,0,0,0,0,0,1,1,1,2.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
716,78.0,10140,4,4,3,6,5,174.0,3,3,4,3,1,1,0,1,0,1064,1064,3,1350,0,0,1350,0,0,2,0,3,1,3,7,1,3,2,2,3,3,3,0,0,0,0,0,0,0,3,0,8,165000,12.013706813470414,2414,35,35,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
717,60.0,10800,4,4,3,7,8,0.0,3,4,3,3,1,1,0,1,0,718,718,5,1576,978,0,2554,0,0,1,1,3,1,3,7,0,0,1,2,3,3,2,0,48,143,0,0,0,0,0,0,7,159500,11.979805470779858,3463,117,9,1,0,0,1,0,0,0,1,1,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
718,80.0,10000,4,4,3,5,6,0.0,3,3,4,3,1,4,1084,1,0,92,1176,4,1178,0,0,1178,0,1,1,1,3,1,4,7,1,2,1,2,3,3,3,224,0,0,0,0,0,0,3,0,11,157000,11.964007453736912,2578,35,8,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
719,96.0,10542,4,4,3,7,5,651.0,4,3,4,3,4,6,1173,1,0,138,1311,5,1325,1093,0,2418,1,0,2,1,3,1,4,7,1,3,2,3,3,3,3,250,154,216,0,0,0,0,0,0,8,341000,12.739640688812674,4349,15,14,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
720,69.0,9920,3,4,3,5,6,0.0,3,3,4,3,4,5,523,1,0,448,971,3,971,0,0,971,0,0,1,1,3,1,3,7,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,5,128500,11.7636919653883,1942,37,37,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
721,70.04995836802665,6563,3,4,2,8,5,0.0,4,3,4,3,4,6,1148,1,0,594,1742,3,1742,0,0,1742,1,0,2,0,2,1,4,7,1,3,2,2,3,3,3,114,28,234,0,0,0,0,0,0,12,275000,12.524530013005734,3860,21,21,0,0,0,1,0,0,0,1,1,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
722,70.04995836802665,4426,4,4,3,6,5,169.0,4,3,4,3,3,6,662,1,0,186,848,5,848,0,0,848,1,0,1,0,1,1,4,7,0,0,2,2,3,3,3,160,0,0,0,0,0,0,0,0,5,143000,11.870606902224589,1856,6,6,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
723,70.0,8120,4,4,3,4,7,0.0,3,4,3,3,1,5,191,1,0,673,864,5,864,0,0,864,0,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,7,124500,11.732069026983156,1728,39,39,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
724,60.0,8172,4,4,3,4,6,0.0,3,3,3,3,1,1,0,1,0,941,941,5,997,473,0,1470,0,0,2,0,4,1,3,7,0,0,1,1,3,3,3,0,0,0,0,156,0,0,0,0,5,135000,11.81303746480054,2567,54,36,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
725,86.0,13286,3,4,3,9,5,340.0,5,3,5,3,1,6,1234,1,0,464,1698,5,1698,0,0,1698,1,0,2,0,3,1,5,7,1,4,3,3,3,3,3,327,64,0,0,0,0,0,0,0,2,320000,12.676079399771028,3787,2,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
726,60.0,6960,4,4,3,4,6,0.0,3,3,3,3,1,5,375,4,239,250,864,3,864,0,0,864,0,0,1,0,3,1,4,7,0,0,1,2,3,3,3,96,0,0,0,0,0,0,0,500,11,120500,11.6994133306336,1824,39,39,0,0,1,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
727,70.04995836802665,21695,3,4,3,6,9,260.0,4,4,4,3,1,6,808,1,0,72,880,5,1680,0,0,1680,1,0,2,0,3,1,4,7,1,4,3,2,3,3,3,292,44,0,182,0,0,0,0,0,12,222000,12.310437165348777,3078,21,2,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
728,64.0,7314,4,4,3,7,5,82.0,4,3,4,3,3,6,724,1,0,508,1232,5,1232,0,0,1232,1,0,2,0,2,1,4,7,0,0,2,2,3,3,3,132,0,0,0,0,0,0,0,0,2,194500,12.178192583415596,2596,2,2,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
729,85.0,11475,4,4,3,5,5,95.0,3,3,3,3,1,1,0,1,0,1584,1584,3,1776,0,0,1776,1,0,2,0,4,2,3,7,0,0,1,3,3,3,3,0,25,0,0,0,0,0,0,0,7,110000,11.60824473564232,3385,51,51,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
730,52.0,6240,4,4,3,4,5,0.0,3,3,3,3,1,4,152,1,0,628,780,3,848,0,360,1208,0,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,23,112,0,0,0,0,0,0,1,103000,11.542493975902508,2123,84,59,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
731,39.0,5389,3,4,3,8,5,0.0,4,3,4,3,1,6,1180,1,0,415,1595,5,1616,0,0,1616,1,0,2,0,2,1,4,7,1,3,2,2,3,3,3,237,152,0,0,0,0,0,0,0,3,236500,12.373707715234994,3600,15,14,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
732,73.0,9590,3,4,3,7,5,442.0,4,3,5,3,3,6,786,1,0,82,868,5,1146,0,0,1146,1,0,2,0,3,1,4,7,1,4,3,2,3,3,3,160,22,0,0,0,0,0,0,0,5,187500,12.141539457711714,2196,4,4,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
