Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotArea_log,LotFrontage_log
774,70.0,10150,4,4,3,5,5,1.0,3,3,3,3,1,3,456,1,0,456,912,5,912,0,0,912,0,0,1,0,2,1,3,7,0,0,2,1,3,3,3,0,0,0,0,0,0,0,0,0,7,114500,11.648338835562749,1824,49,49,0,0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.225327501784431,4.2626798770413155
775,110.0,14226,4,4,3,8,5,375.0,4,3,4,3,3,1,0,1,0,1935,1935,4,1973,0,0,1973,0,0,2,0,3,1,4,7,1,4,3,3,3,3,3,315,45,0,0,0,0,0,0,0,7,395000,12.886643575525625,4268,1,1,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.562896846651167,4.709530201312334
776,32.0,4500,4,4,3,6,5,320.0,3,3,5,3,1,6,866,1,0,338,1204,5,1204,0,0,1204,1,0,2,0,2,1,3,7,0,0,3,2,3,3,3,0,247,0,0,0,0,0,0,0,6,162000,11.995357787034976,2655,11,11,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.412054873292933,3.4965075614664802
777,86.0,11210,3,4,3,7,5,240.0,4,3,4,3,3,6,20,1,0,1594,1614,5,1614,0,0,1614,0,0,2,0,3,1,4,7,0,0,2,3,3,3,3,144,59,0,0,0,0,0,0,0,7,221500,12.308182383129823,3431,1,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.324650718153594,4.465908118654584
778,100.0,13350,3,4,3,5,5,0.0,3,3,3,3,1,5,762,1,0,102,864,3,894,0,0,894,1,0,1,0,3,1,3,7,1,2,1,2,3,3,3,241,0,0,0,0,0,0,3,0,6,142500,11.86710429621008,1999,32,32,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.499346567390095,4.61512051684126
779,60.0,8400,4,4,3,5,5,320.0,3,3,0,0,0,0,0,0,0,0,0,3,2020,0,0,2020,0,0,2,0,4,2,3,7,2,3,1,2,3,3,3,0,0,0,0,0,0,0,0,0,10,144000,11.87757552297847,2020,30,30,0,0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.036106025364846,4.110873864173311
780,78.0,10530,4,4,3,6,5,90.0,3,3,4,3,4,6,975,1,0,0,975,3,1004,0,0,1004,1,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,5,135000,11.81303746480054,1979,29,29,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.262078567380597,4.3694478524670215
781,63.0,7875,4,4,3,7,5,38.0,3,3,4,4,1,1,0,1,0,1237,1237,4,1253,0,0,1253,0,0,2,0,3,1,3,7,1,3,3,2,3,3,3,220,21,0,0,0,0,0,0,0,6,176000,12.07824495582233,2731,12,11,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.971575439759016,4.1588830833596715
782,65.0,7153,4,4,3,6,5,0.0,4,4,4,3,1,5,387,1,0,374,761,5,810,793,0,1603,0,0,2,1,3,1,4,7,0,0,2,2,3,3,3,0,124,0,0,0,0,0,0,0,7,175900,12.077676615757811,2488,14,14,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.875426919818963,4.189654742026425
783,67.0,16285,2,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,1413,1413,5,1430,0,0,1430,0,0,2,0,3,1,4,7,0,0,2,2,3,3,3,0,33,0,0,0,0,0,0,0,6,187100,12.139403856983334,2876,8,7,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.698061122027077,4.219507705176107
784,70.04995836802665,9101,3,4,3,5,6,104.0,3,4,4,3,3,6,1097,1,0,0,1097,5,1110,0,0,1110,1,0,1,0,1,1,4,7,1,3,3,2,3,3,3,303,30,0,0,0,0,0,0,0,7,165500,12.016732516077072,2540,31,31,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.116249448576587,4.2633832685897595
785,35.0,6300,4,4,3,6,6,0.0,3,3,3,3,1,1,0,1,0,742,742,5,742,742,0,1484,0,0,2,0,3,1,3,7,1,4,0,0,0,0,3,0,291,134,0,0,0,0,0,0,6,128000,11.759793355371237,2651,94,7,1,0,0,0,0,0,0,1,1,2.25,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,8.748463629942055,3.58351893845611
786,70.04995836802665,9790,4,4,3,6,5,0.0,3,3,3,3,1,3,251,2,630,491,1372,3,1342,0,0,1342,0,0,2,0,3,1,3,7,1,4,1,2,3,3,3,0,0,0,0,197,0,0,0,0,9,161500,11.992266613576142,2911,42,42,0,0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.189218875354072,4.2633832685897595
787,60.0,10800,4,4,3,5,6,0.0,3,4,2,3,1,2,686,1,0,0,686,3,966,686,0,1652,1,0,2,0,4,1,3,7,0,0,1,1,3,3,3,0,0,196,0,0,0,0,0,1200,6,139000,11.842236406331557,2534,95,60,1,0,1,0,0,1,0,1,1,1.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,9.287394001418473,4.110873864173311
788,76.0,10142,3,4,3,7,5,0.0,4,3,4,3,1,6,656,1,0,300,956,5,956,1128,0,2084,1,0,2,1,4,1,4,7,0,0,2,2,3,3,3,0,45,0,0,0,0,0,0,0,1,233000,12.358798024384122,3085,6,6,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.224539091375995,4.343805421853684
789,50.0,6000,4,4,3,4,7,0.0,3,3,3,3,1,1,0,1,0,901,901,5,901,0,0,901,0,0,1,0,2,1,3,7,0,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,8,107900,11.588969419043872,1802,54,8,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8.699681400989514,3.9318256327243257
790,70.04995836802665,12205,3,4,3,6,8,157.0,3,3,3,2,4,2,568,1,0,264,832,4,976,1111,0,2087,0,0,2,1,5,1,4,7,0,0,3,2,3,3,3,133,168,0,0,0,0,0,0,0,7,187500,12.141539457711714,3220,41,0,1,0,0,1,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.40968291310444,4.2633832685897595
791,43.0,3182,4,4,3,7,5,11.0,4,3,4,3,1,6,16,1,0,1129,1145,5,1145,0,0,1145,0,0,2,0,2,1,4,7,1,4,3,2,3,3,3,100,16,0,0,0,0,0,0,0,9,160200,11.984184555794169,2406,4,3,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.065579427282092,3.784189633918261
792,70.04995836802665,11333,3,4,3,6,5,0.0,3,3,4,3,3,5,539,1,0,490,1029,3,1062,0,0,1062,1,0,1,0,3,1,3,7,2,3,2,2,3,3,3,120,0,0,0,0,0,0,0,0,5,146800,11.896833207128452,2211,31,31,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.335562336729565,4.2633832685897595
793,92.0,9920,3,4,3,7,5,0.0,4,3,4,3,3,6,862,1,0,255,1117,5,1127,886,0,2013,1,0,2,1,3,1,3,7,1,3,1,2,3,3,3,180,130,0,0,0,0,0,0,0,6,269790,12.505402864156403,3440,11,10,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.202409001649903,4.532599493153256
794,76.0,9158,4,4,3,8,5,140.0,4,3,4,3,3,1,0,1,0,1496,1496,5,1496,0,0,1496,0,0,2,0,3,1,4,7,0,0,3,2,3,3,3,168,130,0,0,0,0,0,0,0,6,225000,12.323860125621126,3290,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.122492281402987,4.343805421853684
795,70.04995836802665,10832,3,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,712,712,5,1086,809,0,1895,0,0,2,1,3,1,4,7,1,3,3,2,3,3,3,143,46,0,0,0,0,0,0,500,10,194500,12.178192583415596,2796,14,12,1,0,1,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,9.290352309945568,4.2633832685897595
796,70.0,8400,4,4,3,6,6,130.0,3,3,4,3,1,1,0,1,0,650,650,3,888,676,0,1564,0,0,2,1,3,1,3,7,1,3,1,2,3,3,3,0,50,0,0,204,0,0,3,0,4,171000,12.049424683420916,2468,30,29,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.036106025364846,4.2626798770413155
797,71.0,8197,4,4,3,6,5,148.0,3,3,3,3,1,1,0,1,0,660,660,5,1285,0,0,1285,0,0,1,1,3,1,3,7,1,3,2,2,3,3,3,138,0,0,0,0,0,0,3,0,4,143500,11.874097282798648,2083,30,30,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.011645501064283,4.276666119016055
798,57.0,7677,4,4,3,5,5,0.0,3,3,3,3,1,4,570,1,0,203,773,4,773,0,0,773,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,4,110000,11.60824473564232,1546,55,55,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.946114375560743,4.060443010546419
799,104.0,13518,4,4,3,9,5,860.0,5,3,5,3,1,1,0,1,0,1926,1926,5,1966,1174,0,3140,0,0,3,1,4,1,5,7,2,4,3,3,3,3,3,144,78,0,0,0,0,0,0,0,7,485000,13.091906231773164,5288,1,0,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.511851382364405,4.653960350157523
800,60.0,7200,4,4,3,5,7,252.0,3,3,4,3,1,5,569,1,0,162,731,5,981,787,0,1768,1,0,1,1,3,1,4,7,2,3,1,1,3,3,3,0,0,264,0,0,0,0,3,0,6,175000,12.07254696717504,2763,70,57,1,0,0,0,0,1,0,1,1,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8.881975184248867,4.110873864173311
801,79.0,12798,3,4,2,6,5,0.0,3,3,4,3,4,6,462,1,0,154,616,4,616,1072,0,1688,1,0,2,1,4,1,4,7,0,0,2,2,3,3,3,403,114,185,0,0,0,0,0,400,5,200000,12.206077645517674,3006,11,11,0,0,1,1,0,1,0,1,1,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,9.457122321855792,4.382026634673881
802,40.0,4800,4,4,3,4,7,0.0,3,3,3,3,1,2,197,1,0,999,1196,5,1196,0,0,1196,1,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,7,109900,11.60733523953139,2392,91,17,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.476579508530941,3.713572066704308
803,63.0,8199,4,4,3,7,5,0.0,4,3,4,3,3,6,648,1,0,80,728,5,728,728,0,1456,1,0,2,1,3,1,4,7,1,4,3,2,3,3,3,36,18,0,0,0,0,0,0,0,10,189000,12.149507585033072,2238,3,3,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.011889433252344,4.1588830833596715
804,107.0,13891,4,4,3,9,5,424.0,5,3,5,3,4,1,0,1,0,1734,1734,5,1734,1088,0,2822,0,0,3,1,4,1,5,7,1,4,2,3,3,3,3,52,170,0,0,192,0,0,0,0,1,582933,13.275829251377,4970,1,0,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.539068413863964,4.68213122712422
805,75.0,9000,4,4,3,5,5,0.0,3,3,3,3,1,2,812,1,0,124,936,3,1128,0,0,1128,0,0,1,0,2,1,3,6,0,0,1,1,3,3,3,0,0,0,0,0,0,0,2,0,6,118000,11.678448377988165,2064,52,52,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.105090961257085,4.330733340286331
806,91.0,12274,3,4,3,7,5,256.0,4,3,4,3,1,1,0,1,0,1417,1417,5,1428,0,0,1428,0,0,2,0,3,1,5,7,0,0,2,2,3,3,3,0,60,0,0,0,0,0,0,0,7,227680,12.335700805443338,2905,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.41531995266272,4.5217885770490405
807,75.0,9750,4,4,3,5,5,0.0,3,3,3,3,3,5,400,3,480,100,980,4,980,0,0,980,0,0,2,0,3,1,3,7,0,0,3,1,3,3,3,68,0,0,0,0,0,0,0,0,10,135500,11.81673429934846,2028,39,39,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.18512512283512,4.330733340286331
808,144.0,21384,4,4,3,5,6,0.0,3,3,3,3,4,6,1309,1,0,15,1324,5,1072,504,0,1576,2,0,1,1,3,1,4,7,1,3,2,2,3,3,3,0,312,0,0,0,0,0,0,0,5,223500,12.317171167298682,3212,86,5,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.970445020661009,4.976733742420574
809,85.0,13400,4,4,3,5,5,1047.0,3,3,3,3,3,5,516,4,128,380,1024,3,1086,0,0,1086,1,0,1,0,3,1,3,7,1,4,2,2,3,3,3,0,0,0,0,0,0,0,2,0,6,159950,11.982622797311857,2110,40,40,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.503084610020228,4.454347296253507
810,90.0,8100,4,4,3,5,5,0.0,3,3,3,3,1,1,0,1,0,849,849,3,1075,1063,0,2138,0,0,2,0,2,3,3,7,0,0,1,2,2,1,1,40,156,0,0,0,0,0,3,0,11,106000,11.571203807011967,3183,111,44,1,0,0,0,0,0,0,1,1,2.25,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.999742789830492,4.51085950651685
811,78.0,10140,4,4,3,6,6,99.0,3,3,3,3,1,5,663,2,377,0,1040,2,1309,0,0,1309,1,0,1,1,3,1,4,7,1,2,2,2,3,3,3,265,0,0,0,0,648,2,4,0,1,181000,12.10625783509458,2614,32,7,1,1,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.224341891611996,4.3694478524670215
812,70.04995836802665,4438,4,4,3,6,5,169.0,4,3,4,3,4,6,662,1,0,186,848,5,848,0,0,848,1,0,1,0,1,1,4,7,1,4,3,2,3,3,3,140,0,0,0,0,0,0,0,0,6,144500,11.881041706925902,1836,4,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.398184404834035,4.2633832685897595
